indicator_id,indicator_name,region,fiscal_year,is_synthetic,coverage_pct,count_value,eligible_pop,source
7,Proportion of surviving infants who received MCV2,B/Gumuz,EFY2017,False,0.7,27967.61975161,39953.7425023,target_actual
7,Proportion of surviving infants who received MCV2,Souther E,EFY2011,True,0.666742,148860,223264.8,synthetic_history
7,Proportion of surviving infants who received MCV2,Souther E,EFY2012,True,0.755123,172807,228846.42,synthetic_history
7,Proportion of surviving infants who received MCV2,Souther E,EFY2013,True,0.732058,171717,234567.58,synthetic_history
7,Proportion of surviving infants who received MCV2,Souther E,EFY2014,True,0.935855,225009,240431.77,synthetic_history
7,Proportion of surviving infants who received MCV2,Souther E,EFY2015,True,0.962375,237170,246442.56,synthetic_history
7,Proportion of surviving infants who received MCV2,Souther E,EFY2016,False,1.042629,232002,252603.63,baseline_actual
7,Proportion of surviving infants who received MCV2,Souther E,EFY2017,False,1,252603.62559721177,252603.62559721177,target_actual
7,Proportion of surviving infants who received MCV2,Central E,EFY2011,True,0.706195,131397,186063.47,synthetic_history
7,Proportion of surviving infants who received MCV2,Central E,EFY2012,True,0.803811,153299,190715.06,synthetic_history
7,Proportion of surviving infants who received MCV2,Central E,EFY2013,True,0.743907,145421,195482.93,synthetic_history
7,Proportion of surviving infants who received MCV2,Central E,EFY2014,True,0.941042,188557,200370.01,synthetic_history
7,Proportion of surviving infants who received MCV2,Central E,EFY2015,True,0.97944,201157,205379.26,synthetic_history
7,Proportion of surviving infants who received MCV2,Central E,EFY2016,False,1.047682,77668,210513.74,baseline_actual
7,Proportion of surviving infants who received MCV2,Central E,EFY2017,False,1,210513.73683217165,210513.73683217165,target_actual
7,Proportion of surviving infants who received MCV2,Sidama,EFY2011,True,0.772609,106161,137405.27,synthetic_history
7,Proportion of surviving infants who received MCV2,Sidama,EFY2012,True,0.836334,117790,140840.4,synthetic_history
7,Proportion of surviving infants who received MCV2,Sidama,EFY2013,True,0.80916,116812,144361.41,synthetic_history
7,Proportion of surviving infants who received MCV2,Sidama,EFY2014,True,0.940446,139158,147970.45,synthetic_history
7,Proportion of surviving infants who received MCV2,Sidama,EFY2015,True,0.966635,146609,151669.71,synthetic_history
7,Proportion of surviving infants who received MCV2,Sidama,EFY2016,False,1.047682,77668,155461.45,baseline_actual
7,Proportion of surviving infants who received MCV2,Sidama,EFY2017,False,1,155461.45202193854,155461.45202193854,target_actual
7,Proportion of surviving infants who received MCV2,Sout West,EFY2011,True,0.56879,56642,99584.0,synthetic_history
7,Proportion of surviving infants who received MCV2,Sout West,EFY2012,True,0.606283,61886,102073.6,synthetic_history
7,Proportion of surviving infants who received MCV2,Sout West,EFY2013,True,0.547403,57272,104625.44,synthetic_history
7,Proportion of surviving infants who received MCV2,Sout West,EFY2014,True,0.690328,74032,107241.08,synthetic_history
7,Proportion of surviving infants who received MCV2,Sout West,EFY2015,True,0.711203,78177,109922.11,synthetic_history
7,Proportion of surviving infants who received MCV2,Sout West,EFY2016,False,0.750096,40301,112670.16,baseline_actual
7,Proportion of surviving infants who received MCV2,Sout West,EFY2017,False,0.82,92389.52957006787,112670.1580122779,target_actual
7,Proportion of surviving infants who received MCV2,Gambela,EFY2011,True,0.520621,7186,13802.64,synthetic_history
7,Proportion of surviving infants who received MCV2,Gambela,EFY2012,True,0.596891,8445,14147.71,synthetic_history
7,Proportion of surviving infants who received MCV2,Gambela,EFY2013,True,0.555891,8061,14501.4,synthetic_history
7,Proportion of surviving infants who received MCV2,Gambela,EFY2014,True,0.688919,10240,14863.94,synthetic_history
7,Proportion of surviving infants who received MCV2,Gambela,EFY2015,True,0.755356,11508,15235.53,synthetic_history
7,Proportion of surviving infants who received MCV2,Gambela,EFY2016,False,0.78688,5790,15616.42,baseline_actual
7,Proportion of surviving infants who received MCV2,Gambela,EFY2017,False,0.84,13117.7947824,15616.42236,target_actual
7,Proportion of surviving infants who received MCV2,Harrari,EFY2011,True,0.637371,4818,7559.03,synthetic_history
7,Proportion of surviving infants who received MCV2,Harrari,EFY2012,True,0.694105,5378,7748.01,synthetic_history
7,Proportion of surviving infants who received MCV2,Harrari,EFY2013,True,0.646708,5136,7941.71,synthetic_history
7,Proportion of surviving infants who received MCV2,Harrari,EFY2014,True,0.740404,6027,8140.25,synthetic_history
7,Proportion of surviving infants who received MCV2,Harrari,EFY2015,True,0.764207,6376,8343.76,synthetic_history
7,Proportion of surviving infants who received MCV2,Harrari,EFY2016,False,0.816317,3339,8552.35,baseline_actual
7,Proportion of surviving infants who received MCV2,Harrari,EFY2017,False,0.87,7440.5477016,8552.35368,target_actual
7,Proportion of surviving infants who received MCV2,Dir Dawa,EFY2011,True,1.05,16328,15550.24,synthetic_history
7,Proportion of surviving infants who received MCV2,Dir Dawa,EFY2012,True,1.05,16736,15939.0,synthetic_history
7,Proportion of surviving infants who received MCV2,Dir Dawa,EFY2013,True,1.05,17154,16337.47,synthetic_history
7,Proportion of surviving infants who received MCV2,Dir Dawa,EFY2014,True,1.05,17583,16745.91,synthetic_history
7,Proportion of surviving infants who received MCV2,Dir Dawa,EFY2015,True,1.05,18023,17164.55,synthetic_history
7,Proportion of surviving infants who received MCV2,Dir Dawa,EFY2016,False,1.741303,14511,17593.67,baseline_actual
7,Proportion of surviving infants who received MCV2,Dir Dawa,EFY2017,False,1,17593.668484,17593.668484,target_actual
7,Proportion of surviving infants who received MCV2,Addis Ababa,EFY2011,True,1.033265,83853,81153.34,synthetic_history
7,Proportion of surviving infants who received MCV2,Addis Ababa,EFY2012,True,1.05,87341,83182.17,synthetic_history
7,Proportion of surviving infants who received MCV2,Addis Ababa,EFY2013,True,1.05,89525,85261.73,synthetic_history
7,Proportion of surviving infants who received MCV2,Addis Ababa,EFY2014,True,1.05,91763,87393.27,synthetic_history
7,Proportion of surviving infants who received MCV2,Addis Ababa,EFY2015,True,1.05,94057,89578.1,synthetic_history
7,Proportion of surviving infants who received MCV2,Addis Ababa,EFY2016,False,1.516484,66803,91817.55,baseline_actual
7,Proportion of surviving infants who received MCV2,Addis Ababa,EFY2017,False,1,91817.553216,91817.553216,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Tigray,EFY2016,False,,,,baseline_missing_in_source
9,Proportion of surviving infants vaccinated for PCV-3,Tigray,EFY2017,False,0.79,,,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Afar,EFY2011,True,0.565697,29039,51333.89,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Afar,EFY2012,True,0.64308,33837,52617.23,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Afar,EFY2013,True,0.645655,34822,53932.67,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Afar,EFY2014,True,0.736822,40732,55280.98,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Afar,EFY2015,True,0.803548,45531,56663.01,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Afar,EFY2016,False,0.861866,24037,58079.58,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Afar,EFY2017,False,0.96,55756.3982976,58079.58156,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Amhara,EFY2011,True,0.785967,516542,657205.5,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Amhara,EFY2012,True,0.816411,549963,673635.64,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Amhara,EFY2013,True,0.73644,508495,690476.53,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Amhara,EFY2014,True,0.87831,621614,707738.44,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Amhara,EFY2015,True,0.92901,673933,725431.9,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Amhara,EFY2016,False,0.980261,354453,743567.7,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Amhara,EFY2017,False,1,743567.7023544001,743567.7023544001,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,EFY2011,True,0.655621,795736,1213712.98,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,EFY2012,True,0.740286,920957,1244055.8,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,EFY2013,True,0.719895,917979,1275157.2,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,EFY2014,True,0.893072,1167278,1307036.13,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,EFY2015,True,0.949586,1272172,1339712.03,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,EFY2016,False,1.049326,690936,1373204.83,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,EFY2017,False,1,1373204.8323324,1373204.8323324,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Somali,EFY2011,True,0.696745,125782,180527.55,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Somali,EFY2012,True,0.721296,133469,185040.74,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Somali,EFY2013,True,0.689222,130722,189666.76,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Somali,EFY2014,True,0.794544,154466,194408.43,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Somali,EFY2015,True,0.817935,162989,199268.64,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Somali,EFY2016,False,0.883861,86369,204250.35,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Somali,EFY2017,False,1,204250.3528476,204250.3528476,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,B/Gumuz,EFY2011,True,0.399825,14119,35313.29,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,B/Gumuz,EFY2012,True,0.494935,17915,36196.12,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,B/Gumuz,EFY2013,True,0.416461,15451,37101.02,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,B/Gumuz,EFY2014,True,0.531535,20214,38028.55,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,B/Gumuz,EFY2015,True,0.552875,21551,38979.26,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,B/Gumuz,EFY2016,False,0.634178,12028,39953.74,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,B/Gumuz,EFY2017,False,0.9,35958.36825207,39953.7425023,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Souther E,EFY2011,True,0.877279,195866,223264.8,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Souther E,EFY2012,True,0.897593,205411,228846.42,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Souther E,EFY2013,True,0.822099,192838,234567.58,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Souther E,EFY2014,True,0.991949,238496,240431.77,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Souther E,EFY2015,True,1.03137,254174,246442.56,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Souther E,EFY2016,False,1.064839,236944,252603.63,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Souther E,EFY2017,False,1,252603.62559721177,252603.62559721177,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Central E,EFY2011,True,0.011685,2174,186063.47,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Central E,EFY2012,True,0.0,0,190715.06,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Central E,EFY2013,True,0.030156,5895,195482.93,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Central E,EFY2014,True,0.004265,855,200370.01,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Central E,EFY2015,True,0.002863,588,205379.26,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Central E,EFY2016,False,0.0,0,210513.74,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Central E,EFY2017,False,1,210513.73683217165,210513.73683217165,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Sidama,EFY2011,True,0.84337,115883,137405.27,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sidama,EFY2012,True,0.920067,129583,140840.4,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sidama,EFY2013,True,0.874352,126223,144361.41,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sidama,EFY2014,True,0.979173,144889,147970.45,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sidama,EFY2015,True,1.034462,156897,151669.71,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sidama,EFY2016,False,1.073744,79600,155461.45,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Sidama,EFY2017,False,1,155461.45202193854,155461.45202193854,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Sout West,EFY2011,True,0.678712,67589,99584.0,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sout West,EFY2012,True,0.664823,67861,102073.6,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sout West,EFY2013,True,0.693771,72586,104625.44,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sout West,EFY2014,True,0.804619,86288,107241.08,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sout West,EFY2015,True,0.855837,94075,109922.11,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Sout West,EFY2016,False,0.900279,48370,112670.16,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Sout West,EFY2017,False,0.99,111543.45643215512,112670.1580122779,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Gambela,EFY2011,True,0.644731,8899,13802.64,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Gambela,EFY2012,True,0.717826,10156,14147.71,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Gambela,EFY2013,True,0.640282,9285,14501.4,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Gambela,EFY2014,True,0.850322,12639,14863.94,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Gambela,EFY2015,True,0.871907,13284,15235.53,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Gambela,EFY2016,False,0.94711,6969,15616.42,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Gambela,EFY2017,False,1,15616.42236,15616.42236,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Harrari,EFY2011,True,0.900468,6807,7559.03,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Harrari,EFY2012,True,0.955335,7402,7748.01,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Harrari,EFY2013,True,0.934421,7421,7941.71,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Harrari,EFY2014,True,1.05,8547,8140.25,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Harrari,EFY2015,True,1.05,8761,8343.76,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Harrari,EFY2016,False,1.203084,4921,8552.35,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Harrari,EFY2017,False,1,8552.35368,8552.35368,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Dir Dawa,EFY2011,True,0.657051,10217,15550.24,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Dir Dawa,EFY2012,True,0.726153,11574,15939.0,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Dir Dawa,EFY2013,True,0.629328,10282,16337.47,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Dir Dawa,EFY2014,True,0.813687,13626,16745.91,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Dir Dawa,EFY2015,True,0.831039,14264,17164.55,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Dir Dawa,EFY2016,False,0.878871,7324,17593.67,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Dir Dawa,EFY2017,False,1,17593.668484,17593.668484,target_actual
9,Proportion of surviving infants vaccinated for PCV-3,Addis Ababa,EFY2011,True,1.05,85211,81153.34,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Addis Ababa,EFY2012,True,1.05,87341,83182.17,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Addis Ababa,EFY2013,True,1.05,89525,85261.73,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Addis Ababa,EFY2014,True,1.05,91763,87393.27,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Addis Ababa,EFY2015,True,1.05,94057,89578.1,synthetic_history
9,Proportion of surviving infants vaccinated for PCV-3,Addis Ababa,EFY2016,False,1.670192,73574,91817.55,baseline_actual
9,Proportion of surviving infants vaccinated for PCV-3,Addis Ababa,EFY2017,False,1,91817.553216,91817.553216,target_actual
10,Proportion of infants fully immunized,Tigray,EFY2016,False,,,,baseline_missing_in_source
10,Proportion of infants fully immunized,Tigray,EFY2017,False,0.75,,,target_actual
10,Proportion of infants fully immunized,Afar,EFY2011,True,0.43661,22413,51333.89,synthetic_history
10,Proportion of infants fully immunized,Afar,EFY2012,True,0.527963,27780,52617.23,synthetic_history
10,Proportion of infants fully immunized,Afar,EFY2013,True,0.48642,26234,53932.67,synthetic_history
10,Proportion of infants fully immunized,Afar,EFY2014,True,0.610706,33760,55280.98,synthetic_history
10,Proportion of infants fully immunized,Afar,EFY2015,True,0.607601,34429,56663.01,synthetic_history
10,Proportion of infants fully immunized,Afar,EFY2016,False,0.69173,19292,58079.58,baseline_actual
10,Proportion of infants fully immunized,Afar,EFY2017,False,0.75,43559.68617,58079.58156,target_actual
10,Proportion of infants fully immunized,Amhara,EFY2011,True,0.623717,409910,657205.5,synthetic_history
10,Proportion of infants fully immunized,Amhara,EFY2012,True,0.647703,436316,673635.64,synthetic_history
10,Proportion of infants fully immunized,Amhara,EFY2013,True,0.695154,479988,690476.53,synthetic_history
10,Proportion of infants fully immunized,Amhara,EFY2014,True,0.783516,554525,707738.44,synthetic_history
10,Proportion of infants fully immunized,Amhara,EFY2015,True,0.846999,614440,725431.9,synthetic_history
10,Proportion of infants fully immunized,Amhara,EFY2016,False,0.899205,325144,743567.7,baseline_actual
10,Proportion of infants fully immunized,Amhara,EFY2017,False,0.94,698953.640213136,743567.7023544001,target_actual
10,Proportion of infants fully immunized,Oromia,EFY2011,True,0.592582,719225,1213712.98,synthetic_history
10,Proportion of infants fully immunized,Oromia,EFY2012,True,0.692011,860901,1244055.8,synthetic_history
10,Proportion of infants fully immunized,Oromia,EFY2013,True,0.675279,861086,1275157.2,synthetic_history
10,Proportion of infants fully immunized,Oromia,EFY2014,True,0.8126,1062097,1307036.13,synthetic_history
10,Proportion of infants fully immunized,Oromia,EFY2015,True,0.853919,1144006,1339712.03,synthetic_history
10,Proportion of infants fully immunized,Oromia,EFY2016,False,0.931932,613637,1373204.83,baseline_actual
10,Proportion of infants fully immunized,Oromia,EFY2017,False,0.96,1318276.6390391039,1373204.8323324,target_actual
10,Proportion of infants fully immunized,Somali,EFY2011,True,0.485464,87640,180527.55,synthetic_history
10,Proportion of infants fully immunized,Somali,EFY2012,True,0.538577,99659,185040.74,synthetic_history
10,Proportion of infants fully immunized,Somali,EFY2013,True,0.461797,87588,189666.76,synthetic_history
10,Proportion of infants fully immunized,Somali,EFY2014,True,0.602083,117050,194408.43,synthetic_history
10,Proportion of infants fully immunized,Somali,EFY2015,True,0.630923,125723,199268.64,synthetic_history
10,Proportion of infants fully immunized,Somali,EFY2016,False,0.655407,64045,204250.35,baseline_actual
10,Proportion of infants fully immunized,Somali,EFY2017,False,0.73,149102.757578748,204250.3528476,target_actual
10,Proportion of infants fully immunized,B/Gumuz,EFY2011,True,0.372268,13146,35313.29,synthetic_history
10,Proportion of infants fully immunized,B/Gumuz,EFY2012,True,0.395744,14324,36196.12,synthetic_history
10,Proportion of infants fully immunized,B/Gumuz,EFY2013,True,0.395365,14668,37101.02,synthetic_history
10,Proportion of infants fully immunized,B/Gumuz,EFY2014,True,0.489482,18614,38028.55,synthetic_history
10,Proportion of infants fully immunized,B/Gumuz,EFY2015,True,0.531464,20716,38979.26,synthetic_history
10,Proportion of infants fully immunized,B/Gumuz,EFY2016,False,0.592894,11245,39953.74,baseline_actual
10,Proportion of infants fully immunized,B/Gumuz,EFY2017,False,0.86,34360.218551978,39953.7425023,target_actual
10,Proportion of infants fully immunized,Souther E,EFY2011,True,0.688224,153656,223264.8,synthetic_history
10,Proportion of infants fully immunized,Souther E,EFY2012,True,0.741456,169680,228846.42,synthetic_history
10,Proportion of infants fully immunized,Souther E,EFY2013,True,0.718715,168587,234567.58,synthetic_history
10,Proportion of infants fully immunized,Souther E,EFY2014,True,0.873031,209904,240431.77,synthetic_history
10,Proportion of infants fully immunized,Souther E,EFY2015,True,0.898364,221395,246442.56,synthetic_history
10,Proportion of infants fully immunized,Souther E,EFY2016,False,0.984935,219164,252603.63,baseline_actual
10,Proportion of infants fully immunized,Souther E,EFY2017,False,1,252603.62559721177,252603.62559721177,target_actual
10,Proportion of infants fully immunized,Central E,EFY2011,True,0.008755,1629,186063.47,synthetic_history
10,Proportion of infants fully immunized,Central E,EFY2012,True,0.016878,3219,190715.06,synthetic_history
10,Proportion of infants fully immunized,Central E,EFY2013,True,0.0,0,195482.93,synthetic_history
10,Proportion of infants fully immunized,Central E,EFY2014,True,0.011576,2320,200370.01,synthetic_history
10,Proportion of infants fully immunized,Central E,EFY2015,True,0.000716,147,205379.26,synthetic_history
10,Proportion of infants fully immunized,Central E,EFY2016,False,0.0,0,210513.74,baseline_actual
10,Proportion of infants fully immunized,Central E,EFY2017,False,1,210513.73683217165,210513.73683217165,target_actual
10,Proportion of infants fully immunized,Sidama,EFY2011,True,0.767582,105470,137405.27,synthetic_history
10,Proportion of infants fully immunized,Sidama,EFY2012,True,0.773679,108965,140840.4,synthetic_history
10,Proportion of infants fully immunized,Sidama,EFY2013,True,0.785157,113346,144361.41,synthetic_history
10,Proportion of infants fully immunized,Sidama,EFY2014,True,0.883703,130762,147970.45,synthetic_history
10,Proportion of infants fully immunized,Sidama,EFY2015,True,0.970497,147195,151669.71,synthetic_history
10,Proportion of infants fully immunized,Sidama,EFY2016,False,1.004193,74444,155461.45,baseline_actual
10,Proportion of infants fully immunized,Sidama,EFY2017,False,1,155461.45202193854,155461.45202193854,target_actual
10,Proportion of infants fully immunized,Sout West,EFY2011,True,0.567731,56537,99584.0,synthetic_history
10,Proportion of infants fully immunized,Sout West,EFY2012,True,0.648998,66246,102073.6,synthetic_history
10,Proportion of infants fully immunized,Sout West,EFY2013,True,0.557962,58377,104625.44,synthetic_history
10,Proportion of infants fully immunized,Sout West,EFY2014,True,0.691906,74201,107241.08,synthetic_history
10,Proportion of infants fully immunized,Sout West,EFY2015,True,0.772415,84905,109922.11,synthetic_history
10,Proportion of infants fully immunized,Sout West,EFY2016,False,0.80048,43008,112670.16,baseline_actual
10,Proportion of infants fully immunized,Sout West,EFY2017,False,0.88,99149.73905080455,112670.1580122779,target_actual
10,Proportion of infants fully immunized,Gambela,EFY2011,True,0.684357,9446,13802.64,synthetic_history
10,Proportion of infants fully immunized,Gambela,EFY2012,True,0.712586,10081,14147.71,synthetic_history
10,Proportion of infants fully immunized,Gambela,EFY2013,True,0.683828,9916,14501.4,synthetic_history
10,Proportion of infants fully immunized,Gambela,EFY2014,True,0.800617,11900,14863.94,synthetic_history
10,Proportion of infants fully immunized,Gambela,EFY2015,True,0.874173,13318,15235.53,synthetic_history
10,Proportion of infants fully immunized,Gambela,EFY2016,False,0.881197,6484,15616.42,baseline_actual
10,Proportion of infants fully immunized,Gambela,EFY2017,False,0.94,14679.4370184,15616.42236,target_actual
10,Proportion of infants fully immunized,Harrari,EFY2011,True,0.653181,4937,7559.03,synthetic_history
10,Proportion of infants fully immunized,Harrari,EFY2012,True,0.723982,5609,7748.01,synthetic_history
10,Proportion of infants fully immunized,Harrari,EFY2013,True,0.676491,5372,7941.71,synthetic_history
10,Proportion of infants fully immunized,Harrari,EFY2014,True,0.908431,7395,8140.25,synthetic_history
10,Proportion of infants fully immunized,Harrari,EFY2015,True,0.96748,8072,8343.76,synthetic_history
10,Proportion of infants fully immunized,Harrari,EFY2016,False,1.031704,4220,8552.35,baseline_actual
10,Proportion of infants fully immunized,Harrari,EFY2017,False,1,8552.35368,8552.35368,target_actual
10,Proportion of infants fully immunized,Dir Dawa,EFY2011,True,0.568493,8840,15550.24,synthetic_history
10,Proportion of infants fully immunized,Dir Dawa,EFY2012,True,0.627763,10006,15939.0,synthetic_history
10,Proportion of infants fully immunized,Dir Dawa,EFY2013,True,0.594636,9715,16337.47,synthetic_history
10,Proportion of infants fully immunized,Dir Dawa,EFY2014,True,0.726822,12171,16745.91,synthetic_history
10,Proportion of infants fully immunized,Dir Dawa,EFY2015,True,0.766908,13164,17164.55,synthetic_history
10,Proportion of infants fully immunized,Dir Dawa,EFY2016,False,0.834112,6951,17593.67,baseline_actual
10,Proportion of infants fully immunized,Dir Dawa,EFY2017,False,0.91,16010.238320440001,17593.668484,target_actual
10,Proportion of infants fully immunized,Addis Ababa,EFY2011,True,1.05,85211,81153.34,synthetic_history
10,Proportion of infants fully immunized,Addis Ababa,EFY2012,True,1.05,87341,83182.17,synthetic_history
10,Proportion of infants fully immunized,Addis Ababa,EFY2013,True,1.05,89525,85261.73,synthetic_history
10,Proportion of infants fully immunized,Addis Ababa,EFY2014,True,1.05,91763,87393.27,synthetic_history
10,Proportion of infants fully immunized,Addis Ababa,EFY2015,True,1.05,94057,89578.1,synthetic_history
10,Proportion of infants fully immunized,Addis Ababa,EFY2016,False,1.527721,67298,91817.55,baseline_actual
10,Proportion of infants fully immunized,Addis Ababa,EFY2017,False,1,91817.553216,91817.553216,target_actual
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Tigray,EFY2016,False,,,,baseline_missing_in_source
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Tigray,EFY2017,False,0.72,,,target_actual
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Afar,EFY2011,True,0.543007,27875,51333.89,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Afar,EFY2012,True,0.543127,28578,52617.23,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Afar,EFY2013,True,0.528681,28513,53932.67,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Afar,EFY2014,True,0.651803,36032,55280.98,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Afar,EFY2015,True,0.673186,38145,56663.01,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Afar,EFY2016,False,0.720594,20097,58079.58,baseline_actual
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Afar,EFY2017,False,0.9,52271.623404,58079.58156,target_actual
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Amhara,EFY2011,True,0.678865,446154,657205.5,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Amhara,EFY2012,True,0.768726,517841,673635.64,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Amhara,EFY2013,True,0.714355,493245,690476.53,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Amhara,EFY2014,True,0.83845,593403,707738.44,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Amhara,EFY2015,True,0.909133,659514,725431.9,synthetic_history
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Amhara,EFY2016,False,0.964249,348663,743567.7,baseline_actual
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Amhara,EFY2017,False,1,743567.7023544001,743567.7023544001,target_actual
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,EFY2011,True,0.81875,993728,1213712.98,synthetic_history
